0,263.32103355639805
2,262.99465359725224
4,262.6685416515386
6,262.3426971799925
8,262.0171196436054
10,261.6918085036239
12,261.366763221544
14,261.0419832591104
16,260.71746807831386
18,260.39321714138646
20,260.06922991080256
22,259.7455058492714
24,259.4220444197396
26,259.0988450853834
28,258.7759073096103
30,258.4532305560525
32,258.1308142885673
34,257.8086579712319
36,257.4867610683424
38,257.1651230444096
40,256.8437433641585
42,256.5226214925219
44,256.2017568946409
46,255.88114903586074
48,255.56079738172727
50,255.24070139798576
52,254.92086055057618
54,254.60127430563261
56,254.28194212947736
58,253.96286348862216
60,253.64403784976014
62,253.3254646797681
64,253.00714344570002
66,252.689073614786
68,252.3712546544275
70,252.0536860321977
72,251.7363672158339
74,251.4192976732386
76,251.10247687247534
78,250.78590428176403
80,250.4695793694805
82,250.15350160415218
84,249.83767045445435
86,249.5220853892088
88,249.2067458773801
90,248.89165138807198
92,248.57680139052476
94,248.2621953541128
96,247.94783274833992
98,247.63371304283783
100,247.31983570736264
102,247.00620021179105
104,246.69280602611784
106,246.37965262045273
108,246.06673946501743
110,245.7540660301411
112,245.4416317862589
114,245.1294362039086
116,244.81747875372508
118,244.5057589064415
120,244.19427613288113
122,243.88302990395744
124,243.57201969067003
126,243.2612449641007
128,242.9507051954107
130,242.6403998558378
132,242.3303284166918
134,242.0204903493526
136,241.71088512526543
138,241.40151221593936
140,241.092371092942
142,240.78346122789677
144,240.47478209248052
146,240.16633315841887
148,239.8581138974832
150,239.55012378148658
152,239.24236228228148
154,238.93482887175637
156,238.62752302183085
158,238.32044420445254
160,238.01359189159464
162,237.7069655552518
164,237.4005646674354
166,237.09438870017232
168,236.78843712549914
170,236.48270941546008
172,236.17720504210203
174,235.87192347747248
176,235.56686419361452
178,235.26202666256438
180,234.95741035634592
182,234.65301474696935
184,234.34883930642542
186,234.04488350668248
188,233.74114681968393
190,233.43762871734188
192,233.1343286715351
194,232.83124615410557
196,232.52838063685363
198,232.22573159153401
200,231.9232984898529
202,231.62108080346346
204,231.31907800396314
206,231.017289562887
208,230.71571495170627
210,230.4143536418239
212,230.1132051045699
214,229.81226881119755
216,229.51154423288065
218,229.21103084070702
220,228.91072810567647
222,228.61063549869695
224,228.31075249057758
226,228.0110785520291
228,227.71161315365535
230,227.41235576595108
232,227.11330585929898
234,226.81446290396224
236,226.51582637008448
238,226.21739572768146
240,225.91917044663887
242,225.62114999670914
244,225.3233338475043
246,225.02572146849394
248,224.72831232899944
250,224.4311058981912
252,224.13410164508247
254,223.83729903852554
256,223.5406975472082
258,223.2442966396483
260,222.94809578418887
262,222.65209444899565
264,222.356292102049
266,222.06068821114323
268,221.76528224387943
270,221.47007366766206
272,221.1750619496934
274,220.88024655696955
276,220.5856269562758
278,220.29120261418103
280,219.99697299703476
282,219.7029375709593
284,219.40909580184933
286,219.11544715536238
288,218.82199109691697
290,218.5287270916877
292,218.2356546045982
294,217.94277310031896
296,217.65008204326
298,217.35758089756692
300,217.06526912711655
302,216.77314619550995
304,216.4812115660695
306,216.1894647018323
308,215.89790506554644
310,215.60653211966346
312,215.31534532633583
314,215.02434414740944
316,214.7335280444205
318,214.44289647858872
320,214.15244891081184
322,213.86218480166133
324,213.57210361137714
326,213.28220479985956
328,212.9924878266686
330,212.7029521510135
332,212.4135972317503
334,212.12442252737546
336,211.83542749602026
338,211.5466115954448
340,211.257974283033
342,210.96951501578675
344,210.68123325031928
346,210.39312844285087
348,210.1052000492015
350,209.81744752478681
352,209.5298703246109
354,209.24246790326015
356,208.95523971489828
358,208.6681852132607
360,208.3813038516463
362,208.09459508291334
364,207.80805835947402
366,207.52169313328534
368,207.23549885584592
370,206.9494749781877
372,206.66362095087166
374,206.3779362239798
376,206.09242024710898
378,205.80707246936615
380,205.52189233935925
382,205.23687930519392
384,204.9520328144637
386,204.66735231424636
388,204.3828372510954
390,204.09848707103404
392,203.81430121954858
394,203.5302791415821
396,203.24642028152633
398,202.9627240832167
400,202.6791899899232
402,202.39581744434693
404,202.1126058886082
406,201.82955476424448
408,201.5466635122003
410,201.26393157282044
412,200.98135838584471
414,200.69894339039843
416,200.41668602498575
418,200.13458572748394
420,199.85264193513436
422,199.5708540845346
424,199.2892216116335
426,199.00774395172104
428,198.72642053942175
430,198.44525080868812
432,198.16423419279107
434,197.88337012431373
436,197.60265803514264
438,197.32209735646046
440,197.04168751873863
442,196.76142795172814
444,196.4813180844521
446,196.20135734519863
448,195.921545161511
450,195.64188096018046
452,195.3623641672383
454,195.0829942079469
456,194.8037705067917
458,194.52469248747215
460,194.24575957289474
462,193.96697118516346
464,193.68832674557
466,193.40982567458798
468,193.13146739186107
470,192.85325131619695
472,192.57517686555633
474,192.29724345704597
476,192.01945050690668
478,191.74179743050857
480,191.4642836423373
482,191.18690855598908
484,190.90967158415825
486,190.63257213862926
488,190.35560963026794
490,190.07878346900972
492,189.80209306385353
494,189.525537822848
496,189.2491171530857
498,188.9728304606912
500,188.69667715081113
502,188.42065662760558
504,188.1447682942366
506,187.86901155285918
508,187.5933858046103
510,187.31789044960001
512,187.04252488689912
514,186.76728851453043
516,186.49218072945837
518,186.21720092757556
520,185.94234850369665
522,185.6676228515447
524,185.39302336373967
526,185.1185494317904
528,184.8442004460811
530,184.56997579586147
532,184.29587486923475
534,184.0218970531475
536,183.7480417333771
538,183.47430829452122
540,183.2006961199853
542,182.9272045919725
544,182.65383309147003
546,182.3805809982386
548,182.10744769080046
550,181.8344325464261
552,181.5615349411243
554,181.28875424962737
556,181.0160898453814
558,180.743541100532
560,180.47110738591164
