#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6,9119,3,-0.14,3,boost,26.99,98300,254.91,22.58,36.86,31.8,4.12,4.12,4.14
6,9119,3,-0.13,3,boost,28.41,98297,255.16,22.84,37.4,31.8,4.12,4.12,4.14
6,9119,3,-0.12,3,boost,29.88,98286,256.1,23.78,37.94,31.8,4.12,4.12,4.14
6,9119,3,-0.11,3,boost,31.4,98278,256.78,24.46,38.49,31.8,4.12,4.12,4.15
6,9119,3,-0.1,3,boost,32.97,98280,256.61,24.29,39.04,31.8,4.12,4.12,4.15
6,9119,3,-0.09,3,boost,34.58,98273,257.21,24.89,39.6,31.8,4.12,4.12,4.14
6,9119,3,-0.08,3,boost,36.23,98262,258.15,25.82,40.17,31.8,4.12,4.12,4.14
6,9119,3,-0.07,3,boost,37.93,98264,257.98,25.65,40.75,31.8,4.12,4.12,4.14
6,9119,3,-0.06,3,boost,39.65,98244,259.69,27.36,41.33,31.8,4.12,4.12,4.14
6,9119,3,-0.05,3,boost,41.41,98240,260.03,27.7,41.92,31.8,4.12,4.12,4.14
6,9119,3,-0.04,3,boost,43.19,98234,260.54,28.21,42.51,31.8,4.12,4.12,4.14
6,9119,3,-0.03,3,boost,44.98,98222,261.56,29.24,43.11,31.8,4.12,4.12,4.14
6,9119,3,-0.02,3,boost,46.78,98219,261.82,29.5,43.72,31.8,4.12,4.12,4.14
6,9119,3,-0.01,3,boost,48.58,98209,262.67,30.35,44.33,31.8,4.12,4.12,4.14
6,9119,3,0,3,boost,50.38,98200,263.44,31.12,44.95,31.8,4.12,4.11,4.15
6,9119,3,0,3,boost,50.38,98200,263.44,31.12,44.95,31.8,4.12,4.11,4.15
6,9119,3,0,3,boost,50.38,98200,263.44,31.12,44.95,31.8,4.12,4.11,4.15
6,9119,3,0,3,boost,50.38,98200,263.44,31.12,44.95,31.8,4.12,4.11,4.15
6,9119,3,0,3,boost,50.38,98200,263.44,31.12,44.95,31.8,4.12,4.11,4.15
6,9119,3,0,3,boost,50.38,98200,263.44,31.12,44.95,31.8,4.12,4.11,4.15
6,9119,3,0,3,boost,50.38,98200,263.44,31.12,44.95,31.8,4.12,4.11,4.15
6,9119,3,0,3,boost,50.38,98200,263.44,31.12,44.95,31.8,4.12,4.11,4.15
6,9119,3,0,3,boost,50.38,98200,263.44,31.12,44.95,31.8,4.12,4.11,4.15
6,9119,3,0,3,boost,50.38,98200,263.44,31.12,44.95,31.8,4.12,4.11,4.15
6,9119,3,0,3,boost,50.38,98200,263.44,31.12,44.95,31.8,4.12,4.11,4.15
6,9119,3,0,3,boost,50.38,98200,263.44,31.12,44.95,31.8,4.12,4.11,4.15
6,9119,3,0,3,boost,50.38,98200,263.44,31.12,44.95,31.8,4.12,4.11,4.15
6,9119,3,0,3,boost,50.38,98200,263.44,31.12,44.95,31.8,4.12,4.11,4.15
6,9119,3,0,3,boost,50.38,98200,263.44,31.12,44.95,31.8,4.12,4.11,4.15
6,9119,3,0,3,boost,50.38,98200,263.44,31.12,44.95,31.8,4.12,4.11,4.15
6,9119,3,0,3,boost,50.38,98200,263.44,31.12,44.95,31.8,4.12,4.11,4.15
6,9119,3,0.01,3,boost,52.16,98199,263.53,31.2,45.57,31.8,4.12,4.11,4.15
6,9119,3,0.02,3,boost,53.91,98193,264.04,31.71,46.21,31.8,4.12,4.12,4.14
6,9119,3,0.03,3,boost,55.64,98181,265.06,32.74,46.84,31.8,4.12,4.12,4.14
6,9119,3,0.04,3,boost,57.32,98178,265.32,33,47.49,31.8,4.12,4.14,4.14
6,9119,3,0.05,3,boost,58.95,98166,266.35,34.02,48.14,31.8,4.12,4.12,4.14
6,9119,3,0.06,3,boost,60.53,98157,267.11,34.79,48.8,31.8,4.14,4.12,4.14
6,9119,3,0.07,3,boost,62.04,98150,267.71,35.39,49.46,31.8,4.12,4.12,4.14
6,9119,3,0.08,3,boost,63.48,98142,268.4,36.07,50.13,31.8,4.12,4.12,4.14
6,9119,3,0.09,3,boost,64.84,98127,269.68,37.35,50.81,31.8,4.12,4.12,4.14
6,9119,3,0.1,3,boost,66.12,98121,270.19,37.86,51.49,31.8,4.12,4.12,4.14
6,9119,3,0.11,3,boost,67.31,98117,270.53,38.21,52.17,31.8,4.12,4.11,4.15
6,9119,3,0.12,3,boost,68.42,98117,270.53,38.21,52.87,31.8,4.12,4.11,4.15
6,9119,3,0.13,3,boost,69.43,98107,271.39,39.06,53.57,31.8,4.12,4.11,4.14
6,9119,3,0.14,3,boost,70.36,98083,273.44,41.11,54.27,31.8,4.12,4.12,4.14
6,9119,3,0.15,3,boost,71.2,98081,273.61,41.28,54.98,31.8,4.12,4.12,4.14
6,9119,3,0.16,3,boost,71.95,98073,274.29,41.97,55.7,31.8,4.12,4.12,4.14
6,9119,3,0.17,3,boost,72.62,98073,274.29,41.97,56.42,31.8,4.12,4.12,4.14
6,9119,3,0.18,3,boost,73.21,98072,274.38,42.05,57.14,31.8,4.12,4.12,4.14
6,9119,3,0.19,3,boost,73.73,98063,275.15,42.82,57.88,31.8,4.12,4.12,4.14
6,9119,3,0.2,3,boost,74.19,98048,276.43,44.1,58.61,31.8,4.12,4.12,4.14
6,9119,3,0.21,3,boost,74.58,98044,276.77,44.45,59.35,31.8,4.12,4.12,4.14
6,9119,3,0.22,3,boost,74.93,98036,277.45,45.13,60.1,31.8,4.14,4.12,4.14
6,9119,3,0.23,3,boost,75.23,98036,277.45,45.13,60.85,31.8,4.12,4.12,4.15
6,9119,3,0.24,3,boost,75.5,98019,278.91,46.58,61.61,31.8,4.12,4.12,4.14
6,9119,3,0.25,3,boost,75.74,98015,279.25,46.92,62.37,31.7,4.12,4.12,4.14
6,9119,3,0.26,3,boost,75.96,97992,281.22,48.89,63.14,31.8,4.12,4.12,4.15
6,9119,3,0.27,3,boost,76.16,97988,281.56,49.23,63.91,31.8,4.12,4.12,4.14
6,9119,3,0.28,3,boost,76.35,97974,282.76,50.43,64.69,31.8,4.12,4.12,4.14
6,9119,3,0.29,3,boost,76.54,97974,282.76,50.43,65.46,31.8,4.12,4.12,4.14
6,9119,3,0.3,3,boost,76.73,97966,283.44,51.12,66.25,31.8,4.12,4.12,4.14
6,9119,3,0.31,3,boost,76.93,97955,284.38,52.06,67.04,31.8,4.12,4.12,4.14
6,9119,3,0.32,3,boost,77.13,97947,285.07,52.74,67.83,31.8,4.12,4.12,4.14
6,9119,3,0.33,3,boost,77.34,97945,285.24,52.91,68.62,31.8,4.12,4.12,4.14
6,9119,3,0.34,3,boost,77.56,97945,285.24,52.91,69.42,31.8,4.12,4.11,4.15
6,9119,3,0.35,3,boost,77.79,97928,286.69,54.37,70.22,31.8,4.12,4.12,4.14
6,9119,3,0.36,3,boost,78.03,97917,287.63,55.31,71.02,31.7,4.12,4.14,4.14
6,9119,3,0.37,3,boost,78.25,97901,289,56.68,71.83,31.7,4.12,4.12,4.14
6,9119,3,0.38,3,boost,78.46,97892,289.77,57.45,72.64,31.7,4.12,4.12,4.14
6,9119,3,0.39,3,boost,78.65,97889,290.03,57.7,73.45,31.7,4.11,4.12,4.14
6,9119,3,0.4,3,boost,78.82,97875,291.23,58.9,74.27,31.7,4.11,4.12,4.14
6,9119,3,0.41,3,boost,78.98,97869,291.74,59.42,75.08,31.7,4.12,4.12,4.14
6,9119,3,0.42,3,boost,79.12,97866,292,59.67,75.9,31.7,4.12,4.12,4.14
6,9119,3,0.43,3,boost,79.25,97839,294.31,61.99,76.72,31.8,4.12,4.12,4.14
6,9119,3,0.44,3,boost,79.35,97828,295.25,62.93,77.54,31.7,4.12,4.11,4.15
6,9119,3,0.45,3,boost,79.44,97828,295.25,62.93,78.37,31.7,4.12,4.11,4.15
6,9119,3,0.46,3,boost,79.52,97826,295.42,63.1,79.19,31.7,4.12,4.12,4.15
6,9119,3,0.47,3,boost,79.57,97806,297.14,64.81,80.02,31.7,4.12,4.12,4.14
6,9119,3,0.48,3,boost,79.61,97796,297.99,65.67,80.84,31.7,4.12,4.12,4.14
6,9119,3,0.49,3,boost,79.63,97788,298.68,66.35,81.67,31.7,4.12,4.12,4.14
6,9119,3,0.5,3,boost,79.63,97776,299.71,67.38,82.5,31.7,4.12,4.12,4.14
6,9119,3,0.51,3,boost,79.61,97760,301.08,68.75,83.33,31.7,4.12,4.12,4.14
6,9119,3,0.52,3,boost,79.57,97749,302.02,69.7,84.16,31.7,4.12,4.12,4.14
6,9119,3,0.53,3,boost,79.52,97749,302.02,69.7,84.99,31.7,4.12,4.12,4.14
6,9119,3,0.54,3,boost,79.45,97729,303.73,71.41,85.81,31.7,4.12,4.12,4.14
6,9119,3,0.55,3,boost,79.36,97728,303.82,71.5,86.64,31.7,4.11,4.12,4.14
6,9119,3,0.56,3,boost,79.25,97728,303.82,71.5,87.47,31.7,4.12,4.12,4.15
6,9119,3,0.57,3,boost,79.12,97703,305.96,73.64,88.29,31.7,4.12,4.12,4.14
6,9119,3,0.58,3,boost,78.97,97682,307.76,75.44,89.12,31.7,4.12,4.12,4.14
6,9119,3,0.59,3,boost,78.81,97671,308.71,76.38,89.94,31.7,4.12,4.12,4.14
6,9119,3,0.6,3,boost,78.63,97666,309.14,76.81,90.76,31.7,4.12,4.12,4.14
6,9119,3,0.61,3,boost,78.42,97647,310.77,78.44,91.58,31.7,4.12,4.11,4.15
6,9119,3,0.62,3,boost,78.21,97639,311.45,79.13,92.4,31.7,4.12,4.12,4.14
6,9119,3,0.63,3,boost,77.97,97626,312.57,80.24,93.21,31.7,4.12,4.12,4.14
6,9119,3,0.64,3,boost,77.71,97622,312.91,80.59,94.02,31.7,4.12,4.12,4.14
6,9119,3,0.65,3,boost,77.44,97602,314.63,82.3,94.83,31.7,4.12,4.12,4.14
6,9119,3,0.66,3,boost,77.15,97593,315.4,83.07,95.63,31.7,4.12,4.12,4.15
6,9119,3,0.67,3,boost,76.84,97593,315.4,83.07,96.44,31.7,4.12,4.11,4.15
6,9119,3,0.68,3,boost,76.52,97580,316.51,84.19,97.24,31.7,4.12,4.12,4.15
6,9119,3,0.69,3,boost,76.18,97562,318.06,85.73,98.03,31.7,4.12,4.12,4.14
6,9119,3,0.7,3,boost,75.82,97541,319.86,87.54,98.82,31.7,4.12,4.12,4.14
6,9119,3,0.71,3,boost,75.45,97534,320.46,88.14,99.61,31.7,4.12,4.12,4.14
6,9119,3,0.72,3,boost,75.06,97526,321.15,88.82,100.4,31.7,4.12,4.14,4.14
6,9119,3,0.73,3,boost,74.65,97509,322.61,90.28,101.17,31.7,4.12,4.12,4.14
6,9119,3,0.74,3,boost,74.23,97497,323.64,91.31,101.95,31.7,4.12,4.12,4.14
6,9119,3,0.75,3,boost,73.79,97489,324.33,92,102.72,31.7,4.12,4.12,4.15
6,9119,3,0.76,3,boost,73.34,97482,324.93,92.6,103.48,31.7,4.12,4.12,4.14
6,9119,3,0.77,3,boost,72.87,97464,326.47,94.15,104.24,31.7,4.12,4.12,4.15
6,9119,3,0.78,3,boost,72.39,97464,326.47,94.15,105,31.7,4.12,4.11,4.15
6,9119,3,0.79,3,boost,71.9,97453,327.42,95.09,105.74,31.7,4.12,4.12,4.14
6,9119,3,0.8,3,boost,71.39,97428,329.57,97.24,106.49,31.7,4.12,4.12,4.14
6,9119,3,0.81,3,boost,70.87,97418,330.43,98.1,107.22,31.7,4.12,4.12,4.15
6,9119,3,0.82,3,boost,70.34,97399,332.06,99.73,107.96,31.7,4.12,4.12,4.15
6,9119,3,0.83,3,boost,69.79,97378,333.86,101.54,108.68,31.7,4.12,4.12,4.14
6,9119,3,0.84,3,boost,69.23,97377,333.95,101.63,109.4,31.7,4.12,4.12,4.14
6,9119,3,0.85,3,boost,68.67,97363,335.15,102.83,110.11,31.7,4.12,4.12,4.14
6,9119,3,0.86,3,boost,68.09,97350,336.27,103.95,110.82,31.7,4.12,4.12,4.14
6,9119,3,0.87,3,boost,67.5,97334,337.65,105.32,111.52,31.7,4.12,4.12,4.14
6,9119,3,0.88,3,boost,66.9,97322,338.68,106.35,112.21,31.7,4.12,4.12,4.15
6,9119,3,0.89,3,boost,66.29,97322,338.68,106.35,112.89,31.7,4.12,4.11,4.15
6,9119,3,0.9,3,boost,65.68,97315,339.28,106.96,113.57,31.7,4.12,4.12,4.14
6,9119,3,0.91,3,boost,65.06,97289,341.52,109.19,114.24,31.7,4.12,4.12,4.14
6,9119,3,0.92,3,boost,64.42,97279,342.38,110.05,114.91,31.7,4.12,4.12,4.14
6,9119,3,0.93,3,boost,63.79,97266,343.5,111.17,115.56,31.7,4.12,4.12,4.14
6,9119,3,0.94,3,boost,63.14,97247,345.13,112.81,116.21,31.7,4.12,4.12,4.14
6,9119,3,0.95,3,boost,62.49,97236,346.08,113.75,116.86,31.7,4.12,4.12,4.14
6,9119,3,0.96,3,boost,61.84,97224,347.11,114.79,117.49,31.7,4.12,4.12,4.14
6,9119,3,0.97,3,boost,61.17,97204,348.83,116.51,118.12,31.7,4.12,4.12,4.14
6,9119,3,0.98,3,boost,60.51,97198,349.35,117.02,118.73,31.7,4.12,4.12,4.14
6,9119,3,0.99,3,boost,59.84,97185,350.47,118.14,119.34,31.7,4.12,4.12,4.15
6,9119,3,1,3,boost,59.17,97185,350.47,118.14,119.95,31.7,4.12,4.11,4.15
6,9119,3,1.01,3,boost,58.5,97159,352.71,120.38,120.54,31.7,4.12,4.12,4.14
6,9119,3,1.02,3,boost,57.82,97133,354.95,122.62,121.13,31.7,4.12,4.12,4.14
6,9119,3,1.03,3,boost,57.14,97126,355.55,123.22,121.71,31.7,4.12,4.12,4.14
6,9119,3,1.04,3,boost,56.46,97111,356.84,124.52,122.28,31.7,4.12,4.12,4.14
6,9119,3,1.05,3,boost,55.78,97104,357.44,125.12,122.85,31.7,4.12,4.12,4.14
6,9119,3,1.06,3,boost,55.1,97084,359.17,126.84,123.4,31.7,4.12,4.12,4.14
6,9119,3,1.07,3,boost,54.42,97064,360.89,128.57,123.95,31.7,4.12,4.12,4.14
6,9119,3,1.08,3,boost,53.75,97050,362.1,129.77,124.49,31.7,4.12,4.12,4.14
6,9119,3,1.09,3,boost,53.07,97036,363.31,130.98,125.03,31.7,4.12,4.14,4.14
6,9119,3,1.1,3,boost,52.4,97023,364.43,132.1,125.55,31.7,4.12,4.12,4.15
6,9119,3,1.11,3,boost,51.73,97023,364.43,132.1,126.07,31.7,4.12,4.11,4.15
6,9119,3,1.12,3,boost,51.06,97004,366.06,133.74,126.58,31.7,4.12,4.12,4.14
6,9119,3,1.13,3,boost,50.39,96981,368.05,135.72,127.08,31.7,4.12,4.12,4.14
6,9119,3,1.14,3,boost,49.73,96957,370.12,137.79,127.58,31.7,4.12,4.12,4.14
6,9119,3,1.15,3,boost,49.07,96948,370.89,138.57,128.06,31.7,4.12,4.12,4.14
6,9119,3,1.16,3,boost,48.42,96933,372.19,139.86,128.55,31.7,4.12,4.12,4.14
6,9119,3,1.17,3,boost,47.78,96920,373.31,140.99,129.02,31.7,4.12,4.12,4.14
6,9119,3,1.18,3,boost,47.14,96915,373.74,141.42,129.48,31.7,4.12,4.12,4.15
6,9119,3,1.19,3,boost,46.5,96896,375.38,143.06,129.94,31.7,4.12,4.12,4.14
6,9119,3,1.2,3,boost,45.87,96874,377.28,144.96,130.39,31.7,4.12,4.12,4.14
6,9119,3,1.21,3,boost,45.25,96859,378.58,146.25,130.84,31.7,4.12,4.12,4.15
6,9119,3,1.22,3,boost,44.64,96859,378.58,146.25,131.28,31.7,4.12,4.11,4.15
6,9119,3,1.23,3,boost,44.03,96846,379.7,147.37,131.71,31.7,4.12,4.12,4.14
6,9119,3,1.24,3,boost,43.43,96824,381.6,149.27,132.13,31.7,4.12,4.12,4.14
6,9119,3,1.25,3,boost,42.84,96808,382.98,150.66,132.55,31.7,4.12,4.12,4.14
6,9119,3,1.26,3,boost,42.26,96784,385.05,152.73,132.96,31.7,4.12,4.12,4.14
6,9119,3,1.27,3,boost,41.68,96773,386,153.68,133.37,31.7,4.12,4.12,4.14
6,9119,3,1.28,3,boost,41.12,96758,387.3,154.97,133.77,31.7,4.12,4.12,4.14
6,9119,3,1.29,3,boost,40.56,96741,388.77,156.44,134.16,31.7,4.12,4.12,4.14
6,9119,3,1.3,3,boost,40.02,96730,389.72,157.39,134.55,31.7,4.12,4.12,4.14
6,9119,3,1.31,3,boost,39.48,96716,390.93,158.6,134.93,31.7,4.12,4.12,4.14
6,9119,3,1.32,3,boost,38.95,96699,392.4,160.07,135.31,31.7,4.12,4.11,4.15
6,9119,3,1.33,3,boost,38.43,96699,392.4,160.07,135.68,31.7,4.12,4.12,4.15
6,9119,3,1.34,3,boost,37.92,96682,393.87,161.54,136.04,31.7,4.12,4.12,4.14
6,9119,3,1.35,3,boost,37.42,96647,396.9,164.57,136.4,31.7,4.12,4.12,4.14
6,9119,3,1.36,3,boost,36.93,96632,398.19,165.87,136.76,31.7,4.12,4.12,4.14
6,9119,3,1.37,3,boost,36.45,96615,399.66,167.34,137.11,31.7,4.12,4.12,4.14
6,9119,3,1.38,3,boost,35.99,96593,401.57,169.24,137.46,31.7,4.12,4.12,4.14
6,9119,3,1.39,3,boost,35.53,96587,402.09,169.76,137.8,31.7,4.12,4.12,4.14
6,9119,3,1.4,3,boost,35.08,96566,403.9,171.58,138.13,31.7,4.12,4.12,4.14
6,9119,3,1.41,3,boost,34.64,96547,405.55,173.22,138.46,31.7,4.12,4.12,4.14
6,9119,3,1.42,3,boost,34.21,96532,406.85,174.52,138.79,31.7,4.12,4.12,4.14
6,9119,3,1.43,3,boost,33.79,96515,408.32,175.99,139.11,31.7,4.12,4.12,4.14
6,9119,3,1.44,3,boost,33.38,96515,408.32,175.99,139.43,31.7,4.12,4.12,4.15
6,9119,3,1.45,3,boost,32.98,96500,409.62,177.29,139.75,31.7,4.12,4.12,4.14
6,9119,3,1.46,3,boost,32.59,96470,412.22,179.89,140.06,31.7,4.12,4.12,4.14
6,9119,3,1.47,3,boost,32.2,96455,413.51,181.19,140.37,31.7,4.12,4.12,4.14
6,9119,3,1.48,3,boost,31.83,96431,415.59,183.27,140.67,31.7,4.12,4.12,4.14
6,9119,3,1.49,3,boost,31.46,96420,416.55,184.22,140.97,31.7,4.12,4.12,4.14
6,9119,3,1.5,3,boost,31.11,96395,418.71,186.39,141.27,31.7,4.12,4.12,4.14
6,9119,3,1.51,3,boost,30.76,96378,420.19,187.86,141.56,31.7,4.12,4.12,4.14
6,9119,3,1.52,3,boost,30.42,96364,421.4,189.08,141.85,31.7,4.12,4.12,4.14
6,9119,3,1.53,3,boost,30.08,96349,422.7,190.38,142.14,31.7,4.12,4.12,4.14
6,9119,3,1.54,3,boost,29.76,96334,424,191.68,142.43,31.7,4.12,4.11,4.15
6,9119,3,1.55,3,boost,29.44,96334,424,191.68,142.71,31.7,4.12,4.11,4.15
6,9119,3,1.56,3,boost,29.12,96315,425.65,193.33,142.99,31.7,4.12,4.12,4.14
6,9119,3,1.57,3,boost,28.82,96282,428.51,196.19,143.27,31.7,4.12,4.12,4.14
6,9119,3,1.58,3,boost,28.52,96263,430.16,197.84,143.54,31.7,4.12,4.12,4.14
6,9119,3,1.59,3,boost,28.22,96241,432.07,199.75,143.82,31.7,4.12,4.12,4.14
6,9119,3,1.6,3,boost,27.93,96228,433.2,200.87,144.09,31.7,4.12,4.12,4.14
6,9119,3,1.61,3,boost,27.64,96213,434.5,202.18,144.36,31.7,4.12,4.12,4.14
6,9119,3,1.62,3,boost,27.36,96195,436.06,203.74,144.62,31.7,4.12,4.12,4.14
6,9119,3,1.63,3,boost,27.08,96179,437.45,205.13,144.89,31.7,4.12,4.12,4.14
6,9119,3,1.64,3,boost,26.8,96159,439.19,206.86,145.15,31.7,4.12,4.12,4.14
6,9119,3,1.65,3,boost,26.53,96139,440.93,208.6,145.41,31.7,4.12,4.12,4.15
6,9119,3,1.66,3,boost,26.26,96139,440.93,208.6,145.67,31.7,4.12,4.11,4.15
6,9119,3,1.67,3,boost,25.99,96121,442.49,210.16,145.93,31.7,4.12,4.12,4.14
6,9119,3,1.68,3,boost,25.72,96086,445.53,213.21,146.18,31.7,4.12,4.12,4.14
6,9119,3,1.69,3,boost,25.46,96068,447.09,214.77,146.44,31.7,4.12,4.12,4.14
6,9119,3,1.7,3,boost,25.19,96042,449.35,217.03,146.69,31.7,4.12,4.12,4.14
6,9119,3,1.71,3,boost,24.92,96027,450.66,218.33,146.95,31.7,4.12,4.12,4.14
6,9119,3,1.72,3,boost,24.66,96005,452.57,220.25,147.2,31.7,4.12,4.12,4.14
6,9119,3,1.73,3,boost,24.39,95991,453.79,221.46,147.44,31.7,4.12,4.12,4.14
6,9119,3,1.74,3,boost,24.13,95974,455.27,222.94,147.69,31.7,4.12,4.12,4.14
6,9119,3,1.75,3,boost,23.86,95952,457.18,224.86,147.94,31.7,4.12,4.12,4.14
6,9119,3,1.76,3,boost,23.59,95926,459.44,227.12,148.18,31.7,4.12,4.12,4.15
6,9119,3,1.77,3,boost,23.32,95926,459.44,227.12,148.42,31.7,4.12,4.11,4.15
6,9119,3,1.78,3,boost,23.05,95908,461.01,228.69,148.66,31.7,4.12,4.12,4.14
6,9119,3,1.79,3,boost,22.77,95874,463.97,231.64,148.9,31.7,4.12,4.12,4.14
6,9119,3,1.8,3,boost,22.49,95859,465.28,232.95,149.14,31.7,4.12,4.12,4.14
6,9119,3,1.81,3,boost,22.21,95835,467.37,235.04,149.38,31.7,4.12,4.12,4.14
6,9119,3,1.82,3,boost,21.93,95813,469.28,236.96,149.62,31.7,4.12,4.12,4.14
6,9119,3,1.83,3,boost,21.64,95793,471.02,238.7,149.85,31.7,4.12,4.12,4.14
6,9119,3,1.84,3,boost,21.35,95765,473.46,241.14,150.08,31.7,4.12,4.12,4.14
6,9119,3,1.85,3,boost,21.05,95744,475.29,242.97,150.31,31.7,4.12,4.12,4.14
6,9119,3,1.86,3,boost,20.76,95723,477.12,244.8,150.54,31.7,4.12,4.12,4.14
6,9119,3,1.87,3,boost,20.45,95694,479.65,247.33,150.77,31.7,4.12,4.12,4.14
6,9119,3,1.88,3,boost,20.15,95694,479.65,247.33,150.99,31.7,4.12,4.12,4.15
6,9119,3,1.89,3,boost,19.84,95670,481.74,249.42,151.2,31.7,4.12,4.12,4.14
6,9119,3,1.9,3,boost,19.52,95634,484.88,252.56,151.42,31.7,4.12,4.12,4.14
6,9119,3,1.91,3,boost,19.2,95608,487.15,254.83,151.63,31.7,4.12,4.12,4.14
6,9119,3,1.92,3,boost,18.88,95590,488.72,256.4,151.83,31.7,4.12,4.12,4.14
6,9119,3,1.93,3,boost,18.56,95570,490.47,258.14,152.03,31.7,4.12,4.12,4.14
6,9119,3,1.94,3,boost,18.22,95553,491.95,259.63,152.23,31.7,4.12,4.12,4.14
6,9119,3,1.95,3,boost,17.89,95543,492.82,260.5,152.42,31.7,4.12,4.12,4.14
6,9119,3,1.96,3,boost,17.55,95517,495.09,262.77,152.6,31.7,4.12,4.12,4.14
6,9119,3,1.97,3,boost,17.21,95497,496.84,264.52,152.79,31.7,4.12,4.12,4.14
6,9119,3,1.98,3,boost,16.86,95482,498.15,265.83,152.97,31.7,4.12,4.12,4.15
6,9119,3,1.99,3,boost,16.51,95482,498.15,265.83,153.14,31.7,4.12,4.12,4.15
6,9119,3,2,3,boost,16.16,95449,501.03,268.71,153.31,31.7,4.12,4.12,4.14
6,9119,3,2.01,3,boost,15.8,95408,504.62,272.29,153.48,31.7,4.12,4.12,4.14
6,9119,3,2.02,3,boost,15.44,95393,505.93,273.6,153.64,31.7,4.12,4.12,4.14
6,9119,3,2.03,3,boost,15.08,95367,508.2,275.88,153.8,31.7,4.12,4.12,4.14
6,9119,3,2.04,3,boost,14.71,95346,510.04,277.71,153.95,31.7,4.12,4.12,4.14
6,9119,3,2.05,3,boost,14.35,95329,511.52,279.2,154.1,31.7,4.12,4.12,4.14
6,9119,3,2.06,3,boost,13.98,95310,513.19,280.86,154.25,31.7,4.12,4.12,4.14
6,9119,3,2.07,3,boost,13.6,95291,514.85,282.52,154.39,31.7,4.12,4.12,4.14
6,9119,3,2.08,3,boost,13.23,95268,516.86,284.54,154.53,31.7,4.12,4.12,4.14
6,9119,3,2.09,3,boost,12.85,95247,518.7,286.37,154.66,31.7,4.12,4.11,4.15
6,9119,3,2.1,3,boost,12.47,95247,518.7,286.37,154.79,31.7,4.12,4.12,4.15
6,9119,3,2.11,3,boost,12.09,95224,520.71,288.39,154.91,31.7,4.12,4.12,4.14
6,9119,3,2.12,3,boost,11.71,95190,523.69,291.36,155.03,31.7,4.12,4.12,4.14
6,9119,3,2.13,3,boost,11.33,95176,524.91,292.59,155.15,31.7,4.12,4.12,4.14
6,9119,3,2.14,3,boost,10.95,95158,526.49,294.17,155.26,31.7,4.12,4.12,4.14
6,9119,3,2.15,3,boost,10.57,95139,528.15,295.83,155.37,31.7,4.12,4.12,4.14
6,9119,3,2.16,3,boost,10.18,95122,529.64,297.32,155.47,31.7,4.12,4.12,4.14
6,9119,3,2.17,3,boost,9.8,95100,531.57,299.25,155.57,31.7,4.12,4.12,4.14
6,9119,3,2.18,3,boost,9.42,95082,533.15,300.82,155.67,31.7,4.12,4.12,4.14
6,9119,3,2.19,3,boost,9.04,95065,534.64,302.31,155.76,31.7,4.12,4.12,4.14
6,9119,3,2.2,3,boost,8.65,95043,536.57,304.24,155.85,31.7,4.12,4.12,4.14
6,9119,3,2.21,3,boost,8.27,95043,536.57,304.24,155.93,31.7,4.12,4.11,4.17
6,9119,3,2.22,3,boost,7.89,95016,538.93,306.61,156.01,31.7,4.12,4.12,4.14
6,9119,3,2.23,3,boost,7.51,94977,542.35,310.03,156.09,31.7,4.12,4.14,4.14
6,9119,3,2.24,3,boost,7.13,94959,543.93,311.61,156.16,31.7,4.12,4.12,4.14
6,9119,3,2.25,3,boost,6.76,94944,545.25,312.93,156.23,31.7,4.12,4.12,4.14
6,9119,3,2.26,3,boost,6.38,94921,547.27,314.94,156.29,31.7,4.12,4.12,4.14
6,9119,3,2.27,3,boost,6.01,94900,549.11,316.79,156.35,31.7,4.12,4.12,4.14
6,9119,3,2.28,3,boost,5.64,94883,550.6,318.28,156.41,31.7,4.12,4.12,4.14
6,9119,3,2.29,3,boost,5.27,94864,552.27,319.95,156.46,31.7,4.12,4.12,4.14
6,9119,3,2.3,3,boost,4.9,94844,554.03,321.7,156.51,31.7,4.12,4.12,4.14
6,9119,3,2.31,3,boost,4.54,94832,555.08,322.76,156.56,31.7,4.12,4.11,4.15
6,9119,3,2.32,3,boost,4.17,94832,555.08,322.76,156.6,31.7,4.12,4.11,4.15
6,9119,3,2.33,3,boost,3.81,94807,557.28,324.95,156.63,31.7,4.12,4.12,4.14
6,9119,3,2.34,3,boost,3.45,94777,559.91,327.59,156.67,31.7,4.12,4.12,4.14
6,9119,3,2.35,3,boost,3.1,94757,561.67,329.35,156.7,31.7,4.12,4.12,4.14
6,9119,3,2.36,3,boost,2.75,94741,563.08,330.75,156.72,31.7,4.12,4.12,4.14
6,9119,3,2.37,3,boost,2.4,94722,564.75,332.42,156.75,31.7,4.12,4.12,4.14
6,9119,3,2.38,3,boost,2.05,94702,566.51,334.18,156.77,31.7,4.12,4.12,4.14
6,9119,3,2.39,3,boost,1.7,94687,567.82,335.5,156.78,31.7,4.12,4.12,4.14
6,9119,3,2.4,3,boost,1.36,94663,569.94,337.61,156.79,31.7,4.12,4.12,4.14
6,9119,3,2.41,3,boost,1.02,94650,571.08,338.75,156.8,31.7,4.12,4.12,4.14
6,9119,3,2.42,3,boost,0.68,94627,573.1,340.78,156.81,31.7,4.12,4.11,4.15
6,9119,3,2.43,3,boost,0.35,94627,573.1,340.78,156.81,31.7,4.12,4.12,4.15
