#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 9119, 6,    -0.14, 3,   boost,   37.46,  99464.00,  156.08,   24.31,   51.78, 33.5, 4.15, 4.15, 4.18
6, 9119, 6,    -0.13, 3,   boost,   39.41,  99448.00,  157.43,   25.66,   52.53, 33.5, 4.15, 4.17, 4.18
6, 9119, 6,    -0.12, 3,   boost,   41.43,  99444.00,  157.77,   26.00,   53.30, 33.5, 4.15, 4.17, 4.18
6, 9119, 6,    -0.11, 3,   boost,   43.51,  99423.00,  159.54,   27.77,   54.07, 33.5, 4.15, 4.17, 4.18
6, 9119, 6,    -0.10, 3,   boost,   45.67,  99423.00,  159.54,   27.77,   54.85, 33.5, 4.15, 4.17, 4.18
6, 9119, 6,    -0.09, 3,   boost,   47.88,  99412.00,  160.47,   28.70,   55.64, 33.5, 4.15, 4.17, 4.20
6, 9119, 6,    -0.08, 3,   boost,   50.14,  99396.00,  161.83,   30.06,   56.44, 33.5, 4.15, 4.17, 4.18
6, 9119, 6,    -0.07, 3,   boost,   52.46,  99392.00,  162.16,   30.39,   57.24, 33.5, 4.15, 4.17, 4.18
6, 9119, 6,    -0.06, 3,   boost,   54.82,  99380.00,  163.18,   31.41,   58.06, 33.5, 4.15, 4.17, 4.18
6, 9119, 6,    -0.05, 3,   boost,   57.21,  99365.00,  164.45,   32.68,   58.88, 33.5, 4.15, 4.17, 4.18
6, 9119, 6,    -0.04, 3,   boost,   59.63,  99355.00,  165.29,   33.52,   59.71, 33.5, 4.15, 4.17, 4.18
6, 9119, 6,    -0.03, 3,   boost,   62.07,  99351.00,  165.63,   33.86,   60.55, 33.5, 4.15, 4.15, 4.18
6, 9119, 6,    -0.02, 3,   boost,   64.52,  99340.00,  166.56,   34.79,   61.40, 33.5, 4.15, 4.17, 4.18
6, 9119, 6,    -0.01, 3,   boost,   66.96,  99339.00,  166.65,   34.88,   62.25, 33.5, 4.15, 4.17, 4.18
6, 9119, 6,     0.00, 3,   boost,   69.39,  99328.00,  167.58,   35.81,   63.11, 33.5, 4.17, 4.17, 4.18
6, 9119, 6,     0.00, 3,   boost,   69.39,  99328.00,  167.58,   35.81,   63.11, 33.5, 4.17, 4.17, 4.18
6, 9119, 6,     0.00, 3,   boost,   69.39,  99328.00,  167.58,   35.81,   63.11, 33.5, 4.17, 4.17, 4.18
6, 9119, 6,     0.00, 3,   boost,   69.39,  99328.00,  167.58,   35.81,   63.11, 33.5, 4.17, 4.17, 4.18
6, 9119, 6,     0.00, 3,   boost,   69.39,  99328.00,  167.58,   35.81,   63.11, 33.5, 4.17, 4.17, 4.18
6, 9119, 6,     0.00, 3,   boost,   69.39,  99328.00,  167.58,   35.81,   63.11, 33.5, 4.17, 4.17, 4.18
6, 9119, 6,     0.00, 3,   boost,   69.39,  99328.00,  167.58,   35.81,   63.11, 33.5, 4.17, 4.17, 4.18
6, 9119, 6,     0.00, 3,   boost,   69.39,  99328.00,  167.58,   35.81,   63.11, 33.5, 4.17, 4.17, 4.18
6, 9119, 6,     0.00, 3,   boost,   69.39,  99328.00,  167.58,   35.81,   63.11, 33.5, 4.17, 4.17, 4.18
6, 9119, 6,     0.00, 3,   boost,   69.39,  99328.00,  167.58,   35.81,   63.11, 33.5, 4.17, 4.17, 4.18
6, 9119, 6,     0.00, 3,   boost,   69.39,  99328.00,  167.58,   35.81,   63.11, 33.5, 4.17, 4.17, 4.18
6, 9119, 6,     0.00, 3,   boost,   69.39,  99328.00,  167.58,   35.81,   63.11, 33.5, 4.17, 4.17, 4.18
6, 9119, 6,     0.00, 3,   boost,   69.39,  99328.00,  167.58,   35.81,   63.11, 33.5, 4.17, 4.17, 4.18
6, 9119, 6,     0.00, 3,   boost,   69.39,  99328.00,  167.58,   35.81,   63.11, 33.5, 4.17, 4.17, 4.18
6, 9119, 6,     0.00, 3,   boost,   69.39,  99328.00,  167.58,   35.81,   63.11, 33.5, 4.17, 4.17, 4.18
6, 9119, 6,     0.00, 3,   boost,   69.39,  99328.00,  167.58,   35.81,   63.11, 33.5, 4.17, 4.17, 4.18
6, 9119, 6,     0.00, 3,   boost,   69.39,  99328.00,  167.58,   35.81,   63.11, 33.5, 4.17, 4.17, 4.18
6, 9119, 6,     0.01, 3,   boost,   71.79,  99299.00,  170.03,   38.26,   63.99, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.02, 3,   boost,   74.16,  99301.00,  169.86,   38.09,   64.87, 33.5, 4.15, 4.17, 4.18
6, 9119, 6,     0.03, 3,   boost,   76.47,  99302.00,  169.78,   38.01,   65.75, 33.5, 4.15, 4.17, 4.18
6, 9119, 6,     0.04, 3,   boost,   78.72,  99285.00,  171.22,   39.44,   66.65, 33.5, 4.17, 4.17, 4.18
6, 9119, 6,     0.05, 3,   boost,   80.90,  99281.00,  171.55,   39.78,   67.55, 33.5, 4.15, 4.17, 4.18
6, 9119, 6,     0.06, 3,   boost,   83.00,  99276.00,  171.98,   40.21,   68.46, 33.5, 4.15, 4.17, 4.18
6, 9119, 6,     0.07, 3,   boost,   85.00,  99258.00,  173.50,   41.73,   69.38, 33.5, 4.15, 4.17, 4.18
6, 9119, 6,     0.08, 3,   boost,   86.89,  99254.00,  173.84,   42.07,   70.30, 33.5, 4.15, 4.17, 4.18
6, 9119, 6,     0.09, 3,   boost,   88.67,  99248.00,  174.35,   42.58,   71.24, 33.5, 4.15, 4.17, 4.18
6, 9119, 6,     0.10, 3,   boost,   90.34,  99252.00,  174.01,   42.24,   72.18, 33.5, 4.15, 4.17, 4.21
6, 9119, 6,     0.11, 3,   boost,   91.87,  99226.00,  176.21,   44.44,   73.12, 33.5, 4.17, 4.15, 4.18
6, 9119, 6,     0.12, 3,   boost,   93.29,  99226.00,  176.21,   44.44,   74.07, 33.5, 4.15, 4.15, 4.18
6, 9119, 6,     0.13, 3,   boost,   94.57,  99215.00,  177.14,   45.37,   75.03, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     0.14, 3,   boost,   95.72,  99198.00,  178.58,   46.81,   76.00, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     0.15, 3,   boost,   96.75,  99212.00,  177.39,   45.62,   76.97, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.16, 3,   boost,   97.65,  99191.00,  179.17,   47.40,   77.95, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.17, 3,   boost,   98.44,  99180.00,  180.10,   48.33,   78.94, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.18, 3,   boost,   99.11,  99178.00,  180.27,   48.50,   79.93, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.19, 3,   boost,   99.69,  99156.00,  182.14,   50.37,   80.93, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.20, 3,   boost,  100.16,  99141.00,  183.41,   51.64,   81.93, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     0.21, 3,   boost,  100.56,  99154.00,  182.31,   50.54,   82.94, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.22, 3,   boost,  100.88,  99135.00,  183.92,   52.15,   83.95, 33.4, 4.15, 4.15, 4.18
6, 9119, 6,     0.23, 3,   boost,  101.13,  99135.00,  183.92,   52.15,   84.97, 33.4, 4.15, 4.15, 4.18
6, 9119, 6,     0.24, 3,   boost,  101.33,  99122.00,  185.02,   53.25,   86.00, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     0.25, 3,   boost,  101.49,  99107.00,  186.29,   54.52,   87.03, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     0.26, 3,   boost,  101.62,  99091.00,  187.65,   55.87,   88.06, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.27, 3,   boost,  101.72,  99076.00,  188.92,   57.15,   89.10, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.28, 3,   boost,  101.80,  99058.00,  190.44,   58.67,   90.14, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.29, 3,   boost,  101.87,  99053.00,  190.87,   59.10,   91.19, 33.4, 4.17, 4.15, 4.18
6, 9119, 6,     0.30, 3,   boost,  101.94,  99035.00,  192.39,   60.62,   92.24, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     0.31, 3,   boost,  102.02,  99015.00,  194.09,   62.32,   93.29, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.32, 3,   boost,  102.09,  99001.00,  195.28,   63.51,   94.35, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.33, 3,   boost,  102.18,  98990.00,  196.21,   64.44,   95.41, 33.4, 4.15, 4.15, 4.18
6, 9119, 6,     0.34, 3,   boost,  102.27,  98990.00,  196.21,   64.44,   96.47, 33.4, 4.17, 4.15, 4.18
6, 9119, 6,     0.35, 3,   boost,  102.38,  98986.00,  196.55,   64.78,   97.53, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     0.36, 3,   boost,  102.49,  98960.00,  198.75,   66.98,   98.60, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.37, 3,   boost,  102.58,  98948.00,  199.77,   68.00,   99.67, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.38, 3,   boost,  102.64,  98926.00,  201.64,   69.87,  100.74, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.39, 3,   boost,  102.67,  98923.00,  201.89,   70.12,  101.81, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.40, 3,   boost,  102.68,  98898.00,  204.02,   72.25,  102.88, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.41, 3,   boost,  102.66,  98893.00,  204.44,   72.67,  103.96, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     0.42, 3,   boost,  102.61,  98870.00,  206.39,   74.62,  105.03, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.43, 3,   boost,  102.54,  98864.00,  206.90,   75.13,  106.10, 33.4, 4.15, 4.15, 4.18
6, 9119, 6,     0.44, 3,   boost,  102.44,  98846.00,  208.43,   76.66,  107.18, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     0.45, 3,   boost,  102.31,  98846.00,  208.43,   76.66,  108.25, 33.4, 4.15, 4.15, 4.18
6, 9119, 6,     0.46, 3,   boost,  102.16,  98834.00,  209.45,   77.68,  109.32, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.47, 3,   boost,  101.97,  98803.00,  212.08,   80.31,  110.39, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.48, 3,   boost,  101.76,  98783.00,  213.78,   82.01,  111.46, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.49, 3,   boost,  101.52,  98779.00,  214.12,   82.35,  112.53, 33.4, 4.15, 4.18, 4.18
6, 9119, 6,     0.50, 3,   boost,  101.25,  98755.00,  216.16,   84.39,  113.59, 33.4, 4.17, 4.15, 4.18
6, 9119, 6,     0.51, 3,   boost,  100.95,  98759.00,  215.82,   84.05,  114.66, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.52, 3,   boost,  100.63,  98734.00,  217.95,   86.18,  115.72, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.53, 3,   boost,  100.27,  98715.00,  219.56,   87.79,  116.77, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.54, 3,   boost,   99.89,  98707.00,  220.24,   88.47,  117.83, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.55, 3,   boost,   99.48,  98688.00,  221.86,   90.09,  118.88, 33.4, 4.15, 4.15, 4.18
6, 9119, 6,     0.56, 3,   boost,   99.04,  98688.00,  221.86,   90.09,  119.92, 33.4, 4.15, 4.15, 4.18
6, 9119, 6,     0.57, 3,   boost,   98.58,  98671.00,  223.31,   91.53,  120.96, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.58, 3,   boost,   98.08,  98639.00,  226.03,   94.26,  122.00, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.59, 3,   boost,   97.56,  98619.00,  227.73,   95.96,  123.03, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.60, 3,   boost,   97.01,  98608.00,  228.66,   96.89,  124.05, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.61, 3,   boost,   96.43,  98595.00,  229.77,   98.00,  125.07, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.62, 3,   boost,   95.82,  98571.00,  231.81,  100.04,  126.09, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.63, 3,   boost,   95.19,  98552.00,  233.43,  101.66,  127.09, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.64, 3,   boost,   94.53,  98540.00,  234.45,  102.68,  128.09, 33.4, 4.17, 4.15, 4.18
6, 9119, 6,     0.65, 3,   boost,   93.84,  98512.00,  236.84,  105.07,  129.08, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.66, 3,   boost,   93.13,  98492.00,  238.54,  106.77,  130.07, 33.4, 4.17, 4.15, 4.18
6, 9119, 6,     0.67, 3,   boost,   92.39,  98492.00,  238.54,  106.77,  131.05, 33.4, 4.15, 4.15, 4.18
6, 9119, 6,     0.68, 3,   boost,   91.63,  98467.00,  240.67,  108.90,  132.02, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.69, 3,   boost,   90.84,  98424.00,  244.33,  112.56,  132.98, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.70, 3,   boost,   90.03,  98413.00,  245.27,  113.50,  133.93, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.71, 3,   boost,   89.19,  98395.00,  246.81,  115.04,  134.87, 33.4, 4.17, 4.15, 4.18
6, 9119, 6,     0.72, 3,   boost,   88.33,  98381.00,  248.00,  116.23,  135.81, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     0.73, 3,   boost,   87.45,  98363.00,  249.53,  117.76,  136.73, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.74, 3,   boost,   86.54,  98338.00,  251.67,  119.90,  137.65, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     0.75, 3,   boost,   85.62,  98318.00,  253.37,  121.60,  138.55, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     0.76, 3,   boost,   84.67,  98308.00,  254.22,  122.45,  139.45, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     0.77, 3,   boost,   83.70,  98292.00,  255.59,  123.82,  140.33, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     0.78, 3,   boost,   82.71,  98292.00,  255.59,  123.82,  141.20, 33.4, 4.17, 4.15, 4.18
6, 9119, 6,     0.79, 3,   boost,   81.70,  98259.00,  258.41,  126.63,  142.07, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     0.80, 3,   boost,   80.68,  98233.00,  260.62,  128.85,  142.92, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.81, 3,   boost,   79.64,  98208.00,  262.76,  130.99,  143.76, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.82, 3,   boost,   78.58,  98200.00,  263.44,  131.67,  144.58, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.83, 3,   boost,   77.50,  98181.00,  265.06,  133.29,  145.40, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.84, 3,   boost,   76.41,  98154.00,  267.37,  135.60,  146.20, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.85, 3,   boost,   75.30,  98142.00,  268.40,  136.62,  146.99, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.86, 3,   boost,   74.19,  98130.00,  269.42,  137.65,  147.77, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.87, 3,   boost,   73.05,  98106.00,  271.47,  139.70,  148.53, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     0.88, 3,   boost,   71.91,  98081.00,  273.61,  141.84,  149.29, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.89, 3,   boost,   70.75,  98081.00,  273.61,  141.84,  150.02, 33.4, 4.17, 4.15, 4.18
6, 9119, 6,     0.90, 3,   boost,   69.59,  98050.00,  276.26,  144.49,  150.75, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.91, 3,   boost,   68.41,  98020.00,  278.82,  147.05,  151.46, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.92, 3,   boost,   67.23,  98013.00,  279.42,  147.65,  152.16, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.93, 3,   boost,   66.04,  97994.00,  281.05,  149.27,  152.85, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.94, 3,   boost,   64.84,  97978.00,  282.41,  150.64,  153.52, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     0.95, 3,   boost,   63.63,  97959.00,  284.04,  152.27,  154.18, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.96, 3,   boost,   62.42,  97934.00,  286.18,  154.41,  154.82, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     0.97, 3,   boost,   61.21,  97907.00,  288.49,  156.72,  155.46, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.98, 3,   boost,   59.99,  97891.00,  289.86,  158.09,  156.07, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     0.99, 3,   boost,   58.78,  97877.00,  291.06,  159.29,  156.67, 33.4, 4.15, 4.15, 4.18
6, 9119, 6,     1.00, 3,   boost,   57.55,  97877.00,  291.06,  159.29,  157.26, 33.4, 4.15, 4.15, 4.18
6, 9119, 6,     1.01, 3,   boost,   56.33,  97852.00,  293.20,  161.43,  157.84, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.02, 3,   boost,   55.11,  97811.00,  296.71,  164.94,  158.40, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.03, 3,   boost,   53.89,  97790.00,  298.51,  166.74,  158.95, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.04, 3,   boost,   52.67,  97769.00,  300.31,  168.54,  159.48, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.05, 3,   boost,   51.46,  97749.00,  302.02,  170.25,  160.00, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.06, 3,   boost,   50.25,  97728.00,  303.82,  172.05,  160.51, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.07, 3,   boost,   49.04,  97706.00,  305.71,  173.94,  161.00, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.08, 3,   boost,   47.84,  97683.00,  307.68,  175.91,  161.48, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.09, 3,   boost,   46.64,  97656.00,  309.99,  178.22,  161.94, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.10, 3,   boost,   45.45,  97631.00,  312.14,  180.37,  162.39, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.11, 3,   boost,   44.27,  97631.00,  312.14,  180.37,  162.83, 33.4, 4.15, 4.15, 4.18
6, 9119, 6,     1.12, 3,   boost,   43.10,  97615.00,  313.51,  181.74,  163.26, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.13, 3,   boost,   41.93,  97570.00,  317.37,  185.60,  163.67, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.14, 3,   boost,   40.78,  97541.00,  319.86,  188.09,  164.07, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.15, 3,   boost,   39.63,  97522.00,  321.49,  189.72,  164.46, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.16, 3,   boost,   38.50,  97509.00,  322.61,  190.84,  164.83, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     1.17, 3,   boost,   37.38,  97480.00,  325.10,  193.33,  165.20, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.18, 3,   boost,   36.27,  97451.00,  327.59,  195.82,  165.54, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     1.19, 3,   boost,   35.17,  97427.00,  329.65,  197.88,  165.88, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.20, 3,   boost,   34.09,  97412.00,  330.94,  199.17,  166.21, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.21, 3,   boost,   33.02,  97380.00,  333.69,  201.92,  166.52, 33.4, 4.15, 4.15, 4.18
6, 9119, 6,     1.22, 3,   boost,   31.97,  97380.00,  333.69,  201.92,  166.82, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.23, 3,   boost,   30.93,  97310.00,  339.71,  207.94,  167.12, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.24, 3,   boost,   29.91,  97288.00,  341.60,  209.83,  167.40, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.25, 3,   boost,   28.90,  97304.00,  340.23,  208.46,  167.67, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     1.26, 3,   boost,   27.91,  97280.00,  342.29,  210.52,  167.92, 33.4, 4.15, 4.17, 4.20
6, 9119, 6,     1.27, 3,   boost,   26.94,  97250.00,  344.87,  213.10,  168.17, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     1.28, 3,   boost,   25.98,  97231.00,  346.51,  214.74,  168.41, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.29, 3,   boost,   25.04,  97201.00,  349.09,  217.32,  168.64, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.30, 3,   boost,   24.12,  97186.00,  350.38,  218.61,  168.85, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.31, 3,   boost,   23.22,  97168.00,  351.93,  220.16,  169.06, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.32, 3,   boost,   22.34,  97141.00,  354.26,  222.49,  169.25, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.33, 3,   boost,   21.47,  97141.00,  354.26,  222.49,  169.44, 33.4, 4.15, 4.15, 4.18
6, 9119, 6,     1.34, 3,   boost,   20.62,  97083.00,  359.25,  227.48,  169.62, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.35, 3,   boost,   19.79,  97046.00,  362.44,  230.67,  169.79, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.36, 3,   boost,   18.98,  97024.00,  364.34,  232.57,  169.96, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.37, 3,   boost,   18.19,  96996.00,  366.75,  234.98,  170.11, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     1.38, 3,   boost,   17.42,  96983.00,  367.88,  236.10,  170.26, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.39, 3,   boost,   16.67,  96952.00,  370.55,  238.78,  170.40, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.40, 3,   boost,   15.94,  96925.00,  372.88,  241.11,  170.53, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.41, 3,   boost,   15.22,  96914.00,  373.83,  242.06,  170.65, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.42, 3,   boost,   14.53,  96887.00,  376.16,  244.39,  170.77, 33.4, 4.15, 4.18, 4.18
6, 9119, 6,     1.43, 3,   boost,   13.85,  96865.00,  378.06,  246.29,  170.88, 33.4, 4.15, 4.15, 4.18
6, 9119, 6,     1.44, 3,   boost,   13.19,  96865.00,  378.06,  246.29,  170.98, 33.4, 4.17, 4.15, 4.18
6, 9119, 6,     1.45, 3,   boost,   12.55,  96836.00,  380.56,  248.79,  171.08, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.46, 3,   boost,   11.93,  96802.00,  383.50,  251.73,  171.17, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.47, 3,   boost,   11.33,  96787.00,  384.79,  253.02,  171.25, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.48, 3,   boost,   10.74,  96765.00,  386.69,  254.92,  171.33, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.49, 3,   boost,   10.17,  96745.00,  388.42,  256.65,  171.41, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.50, 3,   boost,    9.62,  96731.00,  389.63,  257.86,  171.48, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     1.51, 3,   boost,    9.08,  96703.00,  392.05,  260.28,  171.54, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.52, 3,   boost,    8.56,  96686.00,  393.52,  261.75,  171.60, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.53, 3,   boost,    8.06,  96658.00,  395.94,  264.17,  171.66, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.54, 3,   boost,    7.57,  96639.00,  397.59,  265.82,  171.71, 33.4, 4.15, 4.15, 4.18
6, 9119, 6,     1.55, 3,   boost,    7.10,  96639.00,  397.59,  265.82,  171.75, 33.4, 4.15, 4.15, 4.18
6, 9119, 6,     1.56, 3,   boost,    6.64,  96622.00,  399.06,  267.29,  171.80, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.57, 3,   boost,    6.19,  96594.00,  401.48,  269.71,  171.83, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.58, 3,   boost,    5.76,  96560.00,  404.42,  272.65,  171.87, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     1.59, 3,   boost,    5.34,  96544.00,  405.81,  274.04,  171.90, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.60, 3,   boost,    4.94,  96518.00,  408.06,  276.29,  171.93, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.61, 3,   boost,    4.54,  96496.00,  409.96,  278.19,  171.96, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.62, 3,   boost,    4.16,  96472.00,  412.04,  280.27,  171.98, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.63, 3,   boost,    3.78,  96451.00,  413.86,  282.09,  172.01, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     1.64, 3,   boost,    3.42,  96418.00,  416.72,  284.95,  172.02, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.65, 3,   boost,    3.06,  96406.00,  417.76,  285.99,  172.04, 33.4, 4.15, 4.15, 4.18
6, 9119, 6,     1.66, 3,   boost,    2.72,  96406.00,  417.76,  285.99,  172.05, 33.4, 4.17, 4.15, 4.18
6, 9119, 6,     1.67, 3,   boost,    2.38,  96386.00,  419.49,  287.72,  172.07, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.68, 3,   boost,    2.05,  96341.00,  423.40,  291.62,  172.08, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     1.69, 3,   boost,    1.73,  96309.00,  426.17,  294.40,  172.09, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.70, 3,   boost,    1.41,  96292.00,  427.64,  295.87,  172.09, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     1.71, 3,   boost,    1.10,  96274.00,  429.21,  297.44,  172.10, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     1.72, 3,   boost,    0.80,  96255.00,  430.86,  299.08,  172.10, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.73, 3,   boost,    0.49,  96224.00,  433.55,  301.77,  172.10, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.74, 3,   boost,    0.20,  96205.00,  435.19,  303.42,  172.10, 33.4, 4.17, 4.17, 4.18
6, 9119, 6,     1.75, 3,   boost,   -0.09,  96175.00,  437.80,  306.03,  172.10, 33.4, 4.15, 4.17, 4.18
6, 9119, 6,     1.76, 3,   boost,   -0.38,  96163.00,  438.84,  307.07,  172.10, 33.4, 4.15, 4.15, 4.18
